UART Data,,
98090128,293,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 88 00 21 00 86 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9F 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 87 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D3 74 
98214940,294,05 03 03 F3 00 0E 35 FD 
98317808,295,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 87 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 16 90 
98726836,296,05 10 03 F3 00 02 04 00 01 02 03 AD 9F 
98767260,297,05 10 03 F3 00 02 B0 3B 
99217932,298,06 03 03 F3 00 0E 35 CE 
99719452,299,03 03 08 33 00 16 37 89 
99841684,300,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
100243828,301,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
100280992,302,03 10 07 CF 00 05 30 A3 
100722440,303,04 03 08 33 00 16 36 3E 
100844180,304,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A0 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 F9 F3 
101246844,305,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
101283932,306,04 10 07 CF 00 05 31 14 
101827412,307,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
102226976,308,02 03 0B B9 00 15 57 F7 
103105176,309,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2A 00 00 01 0C 00 9F FF E5 00 00 00 00 00 9D FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 00 B8 00 00 00 00 02 C1 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2D 00 00 00 00 00 00 02 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3B 00 3B 00 00 00 A5 88 26 
103606696,310,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 87 00 21 00 86 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 02 03 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 87 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AC 8B 
103731484,311,05 03 03 F3 00 0E 35 FD 
103834800,312,05 03 1C 00 01 02 03 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EA 01 48 B0 D6 
104232984,313,06 03 03 F3 00 0E 35 CE 
104734504,314,03 03 08 33 00 16 37 89 
104856916,315,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
105258880,316,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
105296252,317,03 10 07 CF 00 05 30 A3 
105737516,318,04 03 08 33 00 16 36 3E 
105859384,319,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A0 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 F9 F3 
106261892,320,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
106299164,321,04 10 07 CF 00 05 31 14 
106842360,322,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
107242028,323,02 03 0B B9 00 15 57 F7 
108120228,324,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2A 00 00 01 0C 00 9F FF E5 00 00 00 00 00 9D FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 00 B8 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 D0 A4 
108621748,325,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 88 00 21 00 87 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 02 03 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 9A 
108746536,326,05 03 03 F3 00 0E 35 FD 
108849796,327,05 03 1C 00 01 02 03 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 E1 16 
109248032,328,06 03 03 F3 00 0E 35 CE 
109749552,329,03 03 08 33 00 16 37 89 
109872176,330,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
110273932,331,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
110310424,332,03 10 07 CF 00 05 30 A3 
110752568,333,04 03 08 33 00 16 36 3E 
110874616,334,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
111276944,335,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
111313356,336,04 10 07 CF 00 05 31 14 
111857568,337,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
112257076,338,02 03 0B B9 00 15 57 F7 
113135280,339,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 2A 00 00 01 0C 00 9F FF E5 00 00 00 00 00 9D FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 00 B8 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 5B CB 
113636800,340,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 88 00 29 00 88 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 02 03 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB 66 
113761588,341,05 03 03 F3 00 0E 35 FD 
113864768,342,05 03 1C 00 01 02 03 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 E1 16 
114263084,343,06 03 03 F3 00 0E 35 CE 
114764604,344,03 03 08 33 00 16 37 89 
114886392,345,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
115288980,346,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
115325704,347,03 10 07 CF 00 05 30 A3 
115767620,348,04 03 08 33 00 16 36 3E 
115889824,349,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
116291996,350,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
116328588,351,04 10 07 CF 00 05 31 14 
116872616,352,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
117272128,353,02 03 0B B9 00 15 57 F7 
118150328,354,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 2A 00 00 01 0C 00 9F FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B3 00 B9 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 48 32 
118651824,355,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8B 00 29 00 89 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 89 6A 
118776612,356,05 03 03 F3 00 0E 35 FD 
118879532,357,05 03 1C 00 01 02 03 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 E1 16 
119288532,358,05 10 03 F3 00 02 04 00 01 01 FE 6C EE 
119328772,359,05 10 03 F3 00 02 B0 3B 
119779628,360,06 03 03 F3 00 0E 35 CE 
120281128,361,03 03 08 33 00 16 37 89 
120403772,362,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
120805528,363,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
120842012,364,03 10 07 CF 00 05 30 A3 
121284136,365,04 03 08 33 00 16 36 3E 
121406504,366,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
121808540,367,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
121845184,368,04 10 07 CF 00 05 31 14 
122287152,369,01 03 0B B9 00 15 57 C4 
122788648,370,02 03 0B B9 00 15 57 F7 
123666876,371,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 2A 00 00 01 0B 00 9F FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 00 B9 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 F8 5F 
124168372,372,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8D 00 29 00 8A 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 17 C8 
124293160,373,05 03 03 F3 00 0E 35 FD 
124396520,374,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9F 00 EA 01 48 6F 00 
124794680,375,06 03 03 F3 00 0E 35 CE 
125296172,376,03 03 08 33 00 16 37 89 
125417912,377,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A2 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 73 FF 
125820576,378,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
125857244,379,03 10 07 CF 00 05 30 A3 
126299164,380,04 03 08 33 00 16 36 3E 
126420664,381,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
126823564,382,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
126860468,383,04 10 07 CF 00 05 31 14 
127404184,384,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
127803672,385,02 03 0B B9 00 15 57 F7 
128681900,386,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 2A 00 00 01 0C 00 A0 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 00 BA 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 4E 7D 
129183392,387,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8B 00 29 00 89 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9F 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2E 88 
129308208,388,05 03 03 F3 00 0E 35 FD 
129411284,389,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9F 00 EA 01 48 6F 00 
129809700,390,06 03 03 F3 00 0E 35 CE 
130311196,391,03 03 08 33 00 16 37 89 
130433168,392,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 90 
130835600,393,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
130872504,394,03 10 07 CF 00 05 30 A3 
131314212,395,04 03 08 33 00 16 36 3E 
131436108,396,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A0 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 F9 F3 
131838616,397,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
131875700,398,04 10 07 CF 00 05 31 14 
132419312,399,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
132818724,400,02 03 0B B9 00 15 57 F7 
133696952,401,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 2A 00 00 01 0B 00 A0 FF E5 00 00 00 00 00 9F FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 00 BB 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 FA 26 
134198444,402,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8A 00 29 00 88 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 F9 00 0B 01 9F 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C1 EC 
134323232,403,05 03 03 F3 00 0E 35 FD 
134426256,404,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9F 00 EA 01 48 6F 00 
134835152,405,05 10 03 F3 00 02 04 00 01 01 F9 2D 2C 
134875496,406,05 10 03 F3 00 02 B0 3B 
135326248,407,06 03 03 F3 00 0E 35 CE 
135827768,408,03 03 08 33 00 16 37 89 
135949532,409,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
136352148,410,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
136388840,411,03 10 07 CF 00 05 30 A3 
136830756,412,04 03 08 33 00 16 36 3E 
136952572,413,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3E 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 A8 32 
137355160,414,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
137392352,415,04 10 07 CF 00 05 31 14 
137833772,416,01 03 0B B9 00 15 57 C4 
137990720,417,01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2C 32 F5 
138335272,418,02 03 0B B9 00 15 57 F7 
139213496,419,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 2A 00 00 01 0B 00 A0 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B3 00 BC 00 00 00 00 02 C0 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 2E 7A 
139714988,420,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 89 00 29 00 87 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9F 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 5D 
139839804,421,05 03 03 F3 00 0E 35 FD 
139943244,422,05 03 1C 00 01 01 F9 00 00 00 00 00 10 00 82 01 F8 00 0B 00 00 00 00 5A A5 01 9F 00 EB 01 48 50 6D 
140351696,423,05 10 03 F3 00 02 04 00 01 01 FE 6C EE 
140392488,424,05 10 03 F3 00 02 B0 3B 
140842792,425,06 03 03 F3 00 0E 35 CE 
141344288,426,03 03 08 33 00 16 37 89 
141466912,427,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 7F 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 6A 7B 
141868688,428,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
141905124,429,03 10 07 CF 00 05 30 A3 
142347304,430,04 03 08 33 00 16 36 3E 
142469224,431,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
142871708,432,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
142908948,433,04 10 07 CF 00 05 31 14 
143452272,434,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2C 32 F5 
143851812,435,02 03 0B B9 00 15 57 F7 
144730040,436,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F3 02 29 00 00 01 0B 00 A0 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B3 00 BD 00 00 00 00 02 BF 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2C 00 00 00 00 00 00 02 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 E7 B6 
